plant_age_months,number_of_plants,fertilizer_type,fertilizer_frequency,pesticide_type,pesticide_frequency,pruning_interval_months,shade_tree_present,soil_ph,avg_temp_c,avg_rainfall_mm,avg_humidity_pct,previous_yield_per_tree,previous_fine_pct,previous_premium_pct,previous_commercial_pct,trees_productive_pct,yield_trend,yield_kg,fine_grade_pct,premium_grade_pct,commercial_grade_pct
22,146,none,often,synthetic,sometimes,12,False,6.484710933798238,23.824406708060767,196.04559612214746,64.16161001751951,4.037536284871328,15.062306631308193,64.54861832709464,20.389075041597167,93.52949253296542,0,87.64808128489604,18.75131827640343,52.31684238487658,28.931839338719996
40,387,organic,sometimes,none,often,12,True,5.997120918285706,22.983861347991827,185.88824329182037,56.647129458667564,0.5229427518058916,34.96475477240388,62.83289408945346,2.20235113814266,68.46065709645536,0,420.1930965480556,27.460722150093865,65.14478720157604,7.394490648330105
132,794,none,rarely,synthetic,never,12,True,6.24866768758786,25.30368781997887,207.65493170583844,80.33324901667132,2.8649006482511212,34.13996727416023,40.129372673315,25.730660052524776,88.65302827185064,0,961.6333330312614,21.751518702453566,52.4392902780392,25.80919101950723
137,779,none,rarely,synthetic,rarely,24,False,6.248434215155853,23.850178157154737,217.91143751788968,60.321867075010786,0.5543768548149297,27.778173038673604,58.09204788258414,14.12977907874226,85.03881613155181,1,615.3438375740596,18.455372772002235,48.65214070347782,32.892486524519946
91,107,synthetic,never,synthetic,rarely,36,True,5.2312972372250846,26.498516207361494,146.62736481281377,84.63405946948549,1.3427791025516744,27.325996285581567,47.72729607123821,24.946707643180225,76.99414044924454,-1,128.03661295671185,22.234432199903942,58.141542776150814,19.624025023945237
235,967,organic,often,synthetic,rarely,12,True,5.0531721181739275,24.414068535267283,197.64988035464825,64.24524288236641,1.9229692466406032,18.568356746684415,43.95716179766334,37.474481455652246,80.1414733679747,0,1870.6683978834967,21.192012077969427,66.11430208155863,12.693685840471943
67,260,organic,never,synthetic,rarely,12,True,6.153136558305032,17.770792607328325,150.81142868323647,74.13099953346943,4.004046541458079,27.924652830580683,52.26406943487633,19.811277734542983,89.60639979082197,0,467.6604819110368,23.176698677057843,67.46705991335737,9.356241409584783
6,708,synthetic,sometimes,organic,rarely,18,True,6.132385648195941,21.72021227475102,144.51493090148642,66.98907173363624,1.7893382680779462,14.044480761899187,65.48654868985997,20.468970548240833,81.37157116026437,1,329.8360362314763,19.306533478446486,62.15150170142334,18.541964820130175
98,596,organic,never,organic,rarely,12,True,6.066039507104754,19.45278080175661,221.16276763125467,71.67305189664793,3.417261462705965,33.33735436111839,58.76280858726055,7.8998370516210485,80.34262928046476,0,807.9169641997171,23.35619181112487,66.35712127356094,10.286686915314192
20,663,synthetic,rarely,none,never,24,True,5.379887985523226,27.952648449541343,143.797651535401,95.0,0.7994199240334117,28.028190408467392,62.8976717120846,9.074137879448003,90.88194851532057,0,372.7534814275566,20.34645208966136,55.97220222791364,23.681345682425004
122,451,organic,never,none,sometimes,6,True,4.990186835669583,20.623431278575758,306.54103917199757,72.88846924796634,2.2853930800692117,18.294258469446422,55.13227984870166,26.573461681851924,61.176539162003095,0,289.7598898163511,24.877748764919087,65.99995325748777,9.122297977593135
106,741,none,rarely,none,rarely,18,True,6.662350351881333,17.31085015549753,216.89699679870083,69.229799470206,3.351374309368575,27.24389403847364,46.93104400665291,25.825061954873448,93.93513509684874,0,580.0727013392697,23.48087370310673,56.563760608550716,19.955365688342546
32,221,synthetic,sometimes,organic,sometimes,18,True,6.282342088257732,27.098046306129213,192.16089992272697,63.742428549010654,2.2715225571358513,27.028443812360745,54.882905567075625,18.088650620563627,61.68481863319178,1,363.23083282811047,22.172525611913073,58.10998572707082,19.717488661016105
62,430,none,sometimes,synthetic,sometimes,18,False,5.8920228323595225,20.65515985641447,84.21593750108065,76.24337836849666,2.4626761993365625,22.97030191628043,49.62766944896083,27.402028634758736,70.26055912064918,0,379.9098224085693,15.285435930513131,47.95660781031815,36.75795625916872
169,669,synthetic,rarely,none,sometimes,18,True,5.3462669875533795,27.191590392233657,171.6837093649913,89.03770260315929,1.735764506670349,33.81899242554135,62.951871931344975,3.229135643113672,94.49901258557765,0,1416.1529393608678,20.43905908484918,56.73717532788358,22.823765587267246
17,645,organic,often,synthetic,rarely,12,False,7.717093034613452,22.783051136164012,184.04853126475413,78.49411590539565,1.2278214705579993,23.744191822207927,43.780546193014096,32.47526198477798,90.39849649181653,1,467.7929595819496,19.414832996135342,61.58820433940346,18.996962664461194
162,1119,organic,often,synthetic,never,12,True,5.247468621749002,27.007032660839325,138.70666400601817,72.53081163825938,1.3161549212186445,22.190194001378913,54.840860648751004,22.968945349870083,86.87015676874736,0,2262.578993553341,23.511695217136523,64.34366285289228,12.1446419299712
21,491,synthetic,sometimes,none,sometimes,24,True,6.0148856066824905,26.588688156705874,173.9471970488321,80.96767579979065,4.294437702798036,16.537362217996794,52.4811098983267,30.981527883676513,66.43901162603419,0,175.97653629957946,20.45434574821798,60.09061911232955,19.455035139452477
26,385,none,rarely,synthetic,never,12,True,5.732069621425138,26.061123275665913,204.69598165957066,91.1239062215756,1.1346353387814263,33.48851127576546,50.37607875567289,16.135409968561646,61.56654245242774,0,216.2258863337718,18.305496460670923,59.04533749975491,22.64916603957417
52,458,synthetic,never,synthetic,sometimes,24,True,5.677146986005971,22.41959650367164,219.22240513169237,83.39572310571677,3.82323603701664,12.76684569056835,66.5526836388481,20.68047067058356,69.82917960230102,0,671.1368444147616,17.727619253380233,59.84642362570937,22.425957120910404
110,729,none,often,synthetic,sometimes,12,True,6.4186782608083135,26.62797114773787,188.73431691854918,71.0671586338619,2.3943733717664384,15.409237943363877,56.27593265115705,28.314829405479074,90.21749953624297,1,1396.571917709565,19.434168425679875,56.000134531296126,24.565697043024002
51,718,none,sometimes,organic,often,18,True,5.651766802362913,24.428972871552325,159.99226461304147,63.88113403526124,1.2083183702841387,31.363141106664912,57.34290792784077,11.293950965494318,72.8891663722588,-1,846.1160715251715,20.775669175463445,55.15929602685979,24.06503479767676
53,236,none,never,organic,sometimes,12,True,5.5631502277988165,21.43296310042259,208.8034394470926,65.98862609268383,3.6591052468506975,33.873179410709135,61.73265055519123,4.394170034099645,84.31862135574848,0,293.66466762611174,22.179331259118012,54.904821970152945,22.91584677072904
37,111,organic,sometimes,synthetic,sometimes,18,True,5.3730381232139415,24.281360147014,96.50648186631142,88.45339093330614,0.9427932142512243,17.68659882476954,66.94260977802955,15.370791397200918,80.51132816005662,1,128.79740575531142,24.52886727667693,60.74813180323824,14.723000920084829
115,1119,synthetic,often,synthetic,often,18,True,6.336593966031494,22.37351870291141,157.7898045600451,87.0820558115104,3.772819138747902,21.1809483944568,62.18977883400029,16.6292727715429,94.79665548515187,0,3658.0236087861845,23.179037040284015,59.67219402525794,17.148768934458047
44,825,synthetic,rarely,none,rarely,36,True,5.784594843787308,20.166260680330588,110.01140756365763,74.79020042585549,0.5420868727783159,17.401422785788043,54.32102061539776,28.2775565988142,73.80010455111481,-1,637.306331686519,20.134035327524995,62.629654419904774,17.236310252570227
34,680,organic,often,synthetic,never,12,False,6.734334450157528,22.94901310472605,93.671115166315,75.89519974457122,1.413105548690897,20.527582383842308,41.074103551418055,38.39831406473963,74.78903667494426,-1,624.037093242307,19.985564729219,62.35784885735787,17.656586413423135
27,124,synthetic,often,synthetic,never,12,True,4.967289488901865,21.804572162583955,214.1617478073357,78.90039619339686,2.7644088982261663,34.624665977627586,68.87574728213815,-3.500413259765736,69.51242204837898,0,193.05752250439696,22.979785010666447,63.51254085704356,13.507674132289992
84,207,synthetic,sometimes,organic,sometimes,12,True,6.812014439825434,25.967356983460103,231.95101197219387,69.1347055759043,1.091075381233566,26.336138706769475,64.79016782757108,8.873693465659443,91.13053904931255,0,419.8558041987809,23.40345638269775,58.01112148157152,18.585422135730724
105,650,none,sometimes,synthetic,rarely,24,False,5.095709176414124,28.720171889989214,254.72269450235763,79.26756990365095,0.737767570068432,17.323829277274836,53.82718935306601,28.84898136965915,69.33055934320761,-1,451.5836950513742,16.898728988707564,47.05606919413525,36.04520181715719
216,337,synthetic,often,synthetic,sometimes,12,False,6.4218594134471,24.746313480141577,214.68919990935655,80.6863458356295,4.527774967320434,28.773775396326446,61.51052204094299,9.71570256273057,93.76610619773714,1,604.9519510968644,18.4721820583671,57.16933549901803,24.35848244261487
118,336,organic,sometimes,synthetic,never,12,True,5.782239111334343,22.56487463475044,160.8624199307435,60.786251893648135,1.7498749397462892,25.09272175701083,69.72632160621879,5.180956636770389,79.15311722490827,0,739.0485090972745,23.817685232808653,66.04864451424164,10.133670252949699
59,53,synthetic,rarely,none,rarely,12,False,6.826395203554591,22.003992589699674,223.9548188219495,86.7493324262804,4.460099127847989,13.025760307331415,55.664850886563116,31.309388806105474,85.3917191185871,0,86.13980866406997,19.78823534701536,57.0875257114843,23.124238941500344
90,248,organic,never,organic,rarely,12,True,4.388690268313116,24.8517064693767,173.95011808151878,82.41120466613603,3.5525283292458836,14.166909377529858,62.58357271711398,23.249517905356157,68.25898889078456,-1,188.76957701419244,25.455821166176438,66.87120302155482,7.672975812268746
51,549,organic,never,organic,never,18,False,5.7740360866233305,22.444794074235666,107.01082506631627,63.81449040458145,1.993386246950124,32.37531891566155,40.569284506252124,27.055396578086324,87.12207355830483,0,488.0150061118991,21.1307645593688,59.94318602342446,18.92604941720674
51,70,none,rarely,synthetic,sometimes,12,False,5.98234108125705,24.95055701619987,168.40452990531594,79.40944019922617,0.9373359902901317,29.136398136244846,51.42437738355801,19.43922448019714,66.66208031312314,0,82.3596844461861,17.694921820736536,49.12661098640102,33.17846719286244
99,169,synthetic,sometimes,organic,rarely,12,True,6.449660027448466,28.70281407834448,119.38142399435323,81.08795102515066,1.6093805639174783,29.684756477968754,60.703353176755456,9.611890345275782,90.63129472086393,0,346.84533881389945,21.056468727437785,63.72103529068869,15.222495981873521
162,226,organic,rarely,organic,often,24,True,4.107840097942459,22.206151964946567,100.30523094995003,63.0418356309593,2.8670243162386737,25.113530665292604,53.99296610718868,20.89350322751872,91.38268572092656,0,182.17883317408922,21.989092290706868,62.66866194269379,15.342245766599348
168,360,synthetic,sometimes,synthetic,sometimes,18,False,5.905536251175188,18.021103662350313,133.5992536379554,80.11472632708367,1.7312988532198537,26.300915084841304,59.6608035948866,14.038281320272091,77.26559262585427,1,705.3493538948203,17.67541731758746,54.49835357022471,27.826229112187832
21,109,synthetic,often,none,rarely,18,False,5.695136121928845,21.50800202182034,171.87384289580183,82.47276083872208,0.9495188714190006,21.246932918887875,49.78783586401199,28.965231217100133,69.8771456193133,0,23.473642353774636,21.990692833250556,54.84648197447455,23.162825192274887
61,778,organic,sometimes,synthetic,never,12,True,5.1057965257352995,21.182841180235275,136.60537951410495,69.75779458731498,3.5813084248053486,23.22261423698614,67.44874830643754,9.328637456576317,89.0855927975201,0,2030.1812091246588,26.17395766991514,69.19548290580799,4.630559424276868
191,397,none,often,synthetic,never,12,True,5.613709861412446,20.88722438553103,165.28129663325262,69.58830903214498,1.232162159142627,27.220283038218902,42.36434347643685,30.415373485344254,79.1381950973022,1,458.01895107053764,18.30577713119108,55.303912667519626,26.390310201289296
167,204,organic,rarely,organic,sometimes,24,True,5.536054254785822,25.31495510484767,77.0686602524857,59.192641462630945,4.429199881241811,34.149478682099186,47.65362899612597,18.196892321774847,62.359461040762035,0,186.7659732751778,20.52756899042467,57.0814338259651,22.39099718361023
31,113,none,often,synthetic,never,24,False,6.91475113765956,22.392337819985404,82.11451389360404,72.7769538722852,3.318919219178246,29.245810991044397,59.0770236003458,11.67716540860981,88.93024286761741,-1,53.52537542837802,16.622547843736893,44.04107483605546,39.336377320207646
67,314,organic,sometimes,synthetic,never,36,True,5.944402468141186,22.504748578587975,158.11809493622292,75.90852955318263,4.823464972505121,27.403564845823386,45.59734303962854,26.999092114548077,65.53366758561467,0,485.4483422743953,23.271765929961994,66.54247988506587,10.18575418497214
15,1310,organic,rarely,synthetic,rarely,36,True,7.488263930566374,28.372020221497955,174.11760047090982,90.60017472411467,3.2258183027922978,28.83320126902279,43.03396014039836,28.13283859057885,93.72152432337393,1,599.0705992038179,24.476745650776884,65.77554499510723,9.747709354115898
26,422,synthetic,sometimes,none,rarely,12,False,5.276750576052151,22.868700294278554,221.00663863686742,93.71767232530463,2.634107929260749,31.49493110617897,48.16677506210104,20.338293831719994,60.4632342849533,0,403.9972127071195,22.75866627425792,56.84061709535038,20.4007166303917
95,619,organic,often,synthetic,sometimes,18,True,6.391654008367215,25.72971258760524,216.29235704573748,80.6264109172995,1.3570932400678086,16.937913509370027,46.8916846476192,36.17040184301078,87.94061157351015,-1,1315.1602656264677,23.389537768584642,63.33864879055424,13.271813440861116
32,763,organic,often,none,rarely,12,True,6.441928782803332,22.469325252301537,161.98672493587944,65.7567956298929,2.4261400874714765,21.718140115354494,65.84049973295886,12.441360151686652,67.63584045705254,-1,872.0871433433812,24.403949509901196,66.1351826880412,9.460867802057606
88,784,synthetic,rarely,synthetic,sometimes,12,False,5.417171098394092,25.75238496437759,201.68258199704434,79.41691082386029,4.816464226854171,21.85618788500674,69.13327368946352,9.010538425529745,74.40678038385875,0,1722.439303664273,24.450674965077393,54.86214694024994,20.68717809467266
87,58,synthetic,sometimes,synthetic,rarely,24,True,4.772382250937659,26.862454341567528,185.02979649733,67.30846841949753,0.5021696321530323,18.21792923725923,46.5413186327398,35.24075213000097,73.59867042646447,0,109.38993615460683,19.16916322262408,63.85174798928227,16.979088788093648
